filename,title,description,composition,conseil,catégories,brand,is_bio,weight_unit,manufacturer,gtin
025423hd.jpg,"Bonbons Ice Tea Pêche, 72 g | Vicks  - Parapharmacie Boticinal","Bienfaits :Apaise la gorge ;Indications :En cas de maux de gorge ;Ingrédients phares :Menthol, Maté ;On aime :Ses bonbons aromatisés au thé glacé pêche.Les bonbons thé glacé pêche de Vicks aident àsoulager les maux de gorge.Sa formule est à base d'arôme de pêcheainsi que dementhol, qui stimule les récepteurs du froid de la peau et des muqueuses pour obtenir unesensation de fraîcheur et appaiser les irritations de la gorge.Ces pastilles sont également composées d'extrait de maté, qui est une plante originaire d'Amérique du Sud et dont les propriétés sont stimulantes et antioxydantes, permettant ainsi detonifier l'organisme.Sa forme de bonbons estsimple et agréable à consommer.4030300573009","Ingrédients :Édulcorants (isomalt, maltitol, xylitol, acésulfame K, sucralose), acidifiant : acide citrique, extrait de maté (0,5%), jus de pêche concentré (0,5%), arôme naturel, colorant : carotènes, menthol (0,06%).Informations nutritionnelles :Valeur énergétique968 kJ/232 kcalMatière grassedont acides gras saturés0 g0 gGlucidesdont sucre95 g<0,5 gProtéines<0,5 gSel<0,1 g","Prenez une pastilleVicks Bonbon Ice Tea Pêche de 72 gdès l'apparition des premiers symptômes de mal de gorge. Laissez la pastille se dissoudre lentement dans la bouche sans la mâcher. Il est suggéré de ne pas dépasser une consommation de 10 pastilles par jour.Précautions d'emploi :Tenir hors de portée des jeunes enfants.Attention à ne pas dépasser la dose journalière recommandée.Ce produit contientdes édulcorantset peut avoir des effets laxatifs s'il est consommé en grande quantité.Il est déconseillé aux enfants de moins de 6 ans.Si les symptômes persistent, consultez un professionnel de la santé pour un diagnostic précis et un traitement approprié.","['/Santé', ""/Santé/Sources d'inconfort"", ""/Santé/Sources d'inconfort/Nez & Gorge"", '/Nutrition', '/Nutrition/Produits Diététiques', '/Nutrition/Produits Diététiques/Pastilles & Bonbons', 'Vicks']",Vicks,Non,g,Vicks,4030300573009
129960.jpg,"Magnésium Vitamine B6, 120 Comprimés | Alvityl  - Parapharmacie Boticinal","Bienfaits :Réduit la fatigue ;Indications :Pour retrouver la forme dans les périodes de baisse d'énergie ;Ingrédients phares:Magnésium et Vitamine B6 ;Durée de la cure :4 mois ;On aime :Ses ingrédients à 99% d'origine naturelle.Les Français ont besoin de 6 mg de magnésium par kg de poids corporel et par jour pour être en forme.Le déficit en Magnésium et en Vitamine B6 peut être source de manifestations gênantes telles que la nervosité, l'irritabilité, l'émotivité, la fatigue, les difficultés de concentration ou encore les crampes musculaires.Alvityl Magnésium Vitamine B6 permet de prévenir et/ou de lutter contre ces carences, afin d'assurer une quantité suffisante de Vitamine B6 et de Magnésium dans le corps au quotidien.3664492019307","Ingrédients :Oxyde de magnésium (origine marine), agent de charge : sorbitol, stabilisant : hydroxypropylméthylcellulose ; antiagglomérant : stéarate de magnésium ; chlorydrate de pyrodoxine","Avalez 1 comprimé avec un verre d'eau, de préférence le matin.Précautions d'emploi :Ne pas depasser la dose journalière recommandée. Ne peut remplacer une alimentation varuiée et équilibrée et un mode de vie sain. Déconseillé aux moins de 12 ans. Tenir hors de portée des enfants. Conserver à l'abri de la lumière et de la chaleur.","['/Nutrition', '/Nutrition/Tonus & Vitalité', '/Nutrition/Tonus & Vitalité/Fatigue & Vitamines ', 'Alvityl']",Alvityl,Non,g,Alvityl,3664492019307
bumble-and-bumble-seaweed-apr_s-shampooing-200ml-boticinal1.jpg,"SEAWEED -  Après-Shampooing Hydratant aux Algues - Tous Types de Cheveux et de Cuirs Chevelus, 200ml | Bumble and Bumble  - Parapharmacie Boticinal","Pour qui :Pour tous les types de cheveux et de cuirs chevelusRésultats :Les cheveux sont hydratés et douxLes ingrédients :Extraits d'Algues MarinesOn aime :Sa formule cruelty freeL'Après-Shampooing Hydratant aux Algues Seaweed de la marque Bumble and Bumbleest adapté à tous les types de cheveux et de cuirs chevelus.Ce soin est infusé d'untrio d'Algues Marines riche en nutriments: Varech Royal, Varech du Pacifique, microalgues vertes.Il aide à rééquilibrer l'hydratation du cuir chevelu pour des cheveuxnourris, hydratésetsoyeux.L'excès de sébum, la pollution ou encore les produits capillairessont éliminés en douceur sans assécher le cuir chevelu.Il réduit les frisottis et apportedouceuretlégèretéaux cheveux.Emballage fait à partir dematières 100% recyclées.0685428029446","WATER\AQUA\EAU, CETEARYL ALCOHOL, CETYL ALCOHOL, GLYCERIN, STEARAMIDOPROPYL DIMETHYLAMINE,CAPRYLOYL GLYCERIN/SEBACIC ACID COPOLYMER, CETYL ESTERS, MACROCYSTIS PYRIFERA (KELP) EXTRACT, LAMINARIA SACCHARINAEXTRACT, CHLORELLA VULGARIS EXTRACT, LACTOBACILLUS FERMENT, COCOS NUCIFERA (COCONUT) OIL, HELIANTHUS ANNUUS (SUNFLOWER)SEED OIL, BEHENTRIMONIUM CHLORIDE, TRIHEPTANOIN, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, HYDROGENATEDETHYLHEXYL OLIVATE, BUTYLENE GLYCOL, HYDROGENATED OLIVE OIL UNSAPONIFIABLES, PYRIDOXINE HCL, PANTHENOL, DIHEPTYLSUCCINATE, CETRIMONIUM CHLORIDE, C13-15 ALKANE, CITRIC ACID, ZINC SULFATE, CHLOROPHYLLIN-COPPER COMPLEX, SODIUMHYDROXIDE, FRAGRANCE (PARFUM), LIMONENE, ASCORBYL PALMITATE, TOCOPHEROL, PHENOXYETHANOL, CHLORPHENESIN, POTASSIUMSORBATE, SODIUM BENZOATE, ANNATTO (CI 75120).","Après avoir nettoyé avec le shampooing aux algues, appliquez du cuir chevelu jusqu'aux pointes, en massant sur cheveux humides, puis rincez. Si vous le souhaitez, appliquez ensuite la crème Seaweed Air Dry Cream pour des coiffures séchées à l'air sans effort et une hydratation toute la journée.","['/Cheveux', '/Cheveux/Soins/Après-shampooings', '/Cheveux/Soins', 'Bumble and Bumble']",Bumble and Bumble,Non,mL,Bumble and Bumble,0685428029446
surf-spray-125-ml-bumble-and-bumble-boticinal.jpg,"SURF - Spray Texturisant aux Sels Marins - Tous Types de Cheveux, 125ml | Bumble and Bumble  - Parapharmacie Boticinal",Pour qui :Pour les cheveux platsRésultats :Les cheveux sont volumineuxLes actifs :Sels MarinsOn aime :Sa formule cruelty freeLe Spray Texturisant Surf de Bumble and bumbleest un soin adapté à tous les types de cheveux et en particulier aux cheveux en manque de volume.Sa formule est enrichie en Sels marins afin d'apporter de latextureet dumouvementaux cheveux comme au retour de la plage.Look desurfeusegaranti !Son odeurfraîcheetocéaniquevous emmènera tout droit au bord de la mer.0685428008229,"Water\Aqua\Eau, Magnesium Sulfate, Macrocystis Pyrifera (Kelp) Extract, Ascophyllum Nodosum Extract, Isoceteth-20, Citric Acid, PPG-5-Ceteth-20, Phenoxyethanol, Potassium Sorbate, Citronellol, Alpha-Isomethyl Ionone, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Linalool, Limonene, Hexyl Cinnamal, Butylphenyl Methylpropional, Fragrance (Parfum)","Sur cheveux mouillés ou secs, vaporisez le produit sur toute la chevelure. froissez légèrement les longueurs pour leur donner du mouvement. Vous pouvez aussi enrouler quelques mèches sur vos doigts pour leur donner de jolies ondulations. Laissez sécher à l’air libre ou séchez au sèche-cheveux pour renforcer le résultat.","['/Cheveux', '/Cheveux/Fixation & Coiffure', 'Bumble and Bumble']",Bumble and Bumble,Non,mL,Bumble and Bumble,0685428008229
surface_x10.jpg,"MIGHTY PATCH - Surface Patchs XL Hydrocolloïdes Anti-Acné - Visage et Corps - Peaux à Imperfections, 10 Patchs | Hero Cosmetics  - Parapharmacie Boticinal","Pour qui :Les peaux à imperfections.Résultats beauté :La taille des boutons est réduite.Actif phare :Hydrocolloïde.On aime :Sa taille étendue qui permet de cibler plusieurs boutons en même temps.Mighty Patch Surfaceest un patch format XL qui couvre les zones étendues d'acné.Il absorbe les impuretés du bouton en6 à 8 heures.Grâce au patch, le bouton est protégé ce qui aide à lacicatrisation.Mighty Patch Surface est conçu pour couvrir les imperfections sur le dos, le cou, la poitrine, la joue, le menton ou les fesses, avec une couverture 10 fois supérieure à celle de MIGHTY PATCH™ Original.5010724000496",Hydrocolloid.,1. Préparez la peau. Nettoyez et séchez délicatement la zone des boutons.2. Couvrez le bouton avec le patch. Laisser travailler 6 à 8 heures.3. Laissez-le agir. Retirez le patch lorsqu'il devient blanc.,"['/Visage', '/Visage/Acné & Imperfections', '/Visage/Acné & Imperfections/Soin Ciblé Acné', 'Hero Cosmetics']",Hero Cosmetics,Non,mg,Hero Cosmetics,5010724000496
tena_proskin_pants_-_sous_v_tements_absorbants_super_fuites_urinaires_-_taille_xl_12_unit_s.jpg,"PROSKIN PANTS - Sous Vêtements Absorbants Super Fuites Urinaires - Taille XL, 12 Unités | Tena  - Parapharmacie Boticinal","Pour qui :Hommes, femmesIndications :Fuites urinairesFlux :Fuites fortesTaille :XLOn aime :La ceinture élastique qui s'adaptent à différentes morphologiesRésultats :Les culottes protègent pendant plusieurs heuresLesSous-Vêtements Super PROSKIN PANTSdeTENAvous assurent une large protection contre les fuites urinaires.En plus d'assurer une protection optimale, les sous-vêtements permettent d'éviter lesmauvaises odeurset réduisent l'humidité grâce à la technologie FeelDry Advanced.Ainsi, les sous-vêtements vous permettent de rester au sec, que cela soit le jour ou la nuit, même en cas defuites urinaires importantes.Ils respectent la peau grâce à une composition douce avec des tissusdoux,respirantsetabsorbants.Testés sous contrôle dermatologique, ils conviennent aussi auxpeaux sensibles.La taille de ces sous-vêtements TENA est unetaille XL.Le paquet contient12 unitésà usage unique.7322541140193",Matière textile absorbante et respirante,Lire la notice d'utilisation avant usage.Ce produit est à usage unique.Veillez à le jeter à la poubelle après usage.,"['/Hygiène/Protection intime', '/Hygiène', '/Hygiène/Protection intime/Incontinence & Confort', 'Tena']",Tena,Non,mg,Tena,7322541140193
dermeden-hydra-protocole-creme-legere-matifiante-boticinal.jpg,"HYDRA PROTOCOLE - Crème Légère Matifiante - Visage - Peaux Mixtes à Grasses, 50ml | Dermeden  - Parapharmacie Boticinal","Pour qui :Les peaux mixtes à grasses.Résultats beauté :La peau est hydratée, matifiée et les rides sont réduites.Actifs :Gluconolactone, Acide Hyaluronique, Silice.On aime :Son fini poudré.Hydra Protocole Crème Légère Matifiante de Dermedenest un concentré hydratant intensif qui réduit les signes de l'âge.Ce soin anti-âge est enrichi enAcide Hyaluroniquede haut et bas poids moléculaire, qui offre unehydratation cibléeen profondeur et en surface de la peau et stimule la synthèse du Pro-Collagène I.Grâce à cette action, la peau a une apparenceplus ferme et plus dense.En plus d'être un puissant antioxydant, laGluconolactoneconsolide les fibres de collagène et accroît larétention de l’eauau cœur de l'épiderme pour une hydratation anti-âge de pointe.Il restructure le film hydrolipidique pour apporterréconfortaux peaux dénutries.LaSiliceagit comme un agent matifiant, aidant à absorber l'excès de sébumtout au long de la journée.Elle apporte unfini poudréaux peaux à tendance grasse et élimine les brillances.3760192240703","Aqua, Coco Caprylate Caprate, Gluconolactone, Dimethicone And Dimethicone/Vinyl Dimethicone Crosspolymer, Silica, Cetearyl Olivate, Sorbitan Olivate, Sodium Hydroxyde, Glyceryl Stearate SE, Cetearyl Alcohol, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Tocopheryl Acetate, Ethylhexylglycerin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Chlorphenesin, Xanthan Gum.","Prélevez une petite quantité de produit équivalente à la longueur de votre première phalange distale (celle avec votre ongle). Émulsionnez le produit entre vos mains avant de l'appliquer sur l'ensemble du visage en effectuant des mouvements circulaires, en allant de l'intérieur vers l'extérieur. Renouvelez l'application pour insister sur les zones du cou et du décolleté.","['/Visage', '/Visage/Anti-Rides & Anti-Âge', '/Visage/Anti-Rides & Anti-Âge/Crème de Jour Anti-Âge', '/Visage/Hydratant & Nourrissant/Crème Hydratante', '/Visage/Hydratant & Nourrissant', 'Dermeden']",Dermeden,Non,mL,Dermeden,3760192240703
good_go_t_brass_au_lait_de_vache_-_nature_-_d_s_6_mois_2x100g.png,"Brassé au Lait de Vache - Nature - Dès 6 mois, 2x100g | Good Gout   - Parapharmacie Boticinal","Pour qui :Bébés dès 6 moisIngrédients :Lait entier de vacheGoût :NatureOn aime :Sa formule naturelle et bioLeBrassé au Lait de Vache Goût NaturedeGOOD GOÛTest un dessert lacté biologique.Il convient aux bébés à partir de l'âge de6 mois.Ce dessert est fabriqué enFrance, avec une liste d'ingrédients courte et sans sucres ajoutés.Sa texture est particulièrementonctueuseet gourmande pour ravir les papilles de bébé.Vous avez la possibilité de mixer ce brassé avec desfruitspour plus de goût.3760269314689","75% du lait entier bio français, 3.7% de fécule de manioc bio, jus de citron concentré bio, farine de graines de caroube bio, pectine, ferments lactiques.Valeurs nutritionnelles pour 100g :Energie69kcal (290kJ)Matières grasses3.3gDont acides gras saturés2.3gGlucides7gDont sucres2.9gFibres alimentaires0.7gProtéines2.6gSel0.08gDont sodium0.03g","CONVIENT AUX BÉBÉS DÈS 6 MOIS EN COMPLÉMENT D’UNE ALIMENTATION DIVERSIFIÉE, SAUF AVIS CONTRAIRE DE VOTRE MÉDECIN. NE PAS SUBSTITUER AU LAIT MATERNEL NI AU LAIT DE SUITE.Attention :Si l'emballage présente une anomalie, ne pas consommer, garder le produit et nous contacter.Bon à savoir :Ces bols ont été choisis pour préserver les qualités gustatives de nos recettes. Ils ne contiennent ni bisphénol A, ni phtalates, conformément à la règlementation en vigueur.","['/Bébé & Maman', '/Bébé & Maman/Alimentation bébé', '/Bébé & Maman/Alimentation bébé/Dessert Lacté Bébé', 'Good Gout ']",Good Gout,Oui,mg,Good Gout,3760269314689
urgo_extreme_-_bande_d_couper_-_1m_x_6cm_1_unit_.jpg,"EXTREME - Bande à Découper - 1m x 6cm, 1 Unité | Urgo  - Parapharmacie Boticinal",Indications :Protection des plaies superficiellesTaille :1 m par 6 cmLaBande à Découper ExtrêmedeURGOpermet de protéger les plaies superficielles.Elle possède un support qui ne se déchire pas afin de résister à toutes lessituationset de vous accompagner au quotidien.Sa compresse anti-adhérente ne colle absolument pas à la peau et se retire sans provoquer dedouleur.On aime sontissu micro-aéréqui respecte la peau et la laisse respirer librement.La taille de cette bande à découper est de1 m par 6 cm.3664492022826,"Compresse anti-adhérente, Support micro-aéré","1. Nettoyer, désinfecter, rincer et sécher soigneusement la plaie et sa périphérie.2. Découper la bande en utilisant des ciseaux propres et désinfectés.3. Appliquer la bande.4. À renouveler 2 fois par jour.Précautions d’emploi :À partir de 3 ans. En cas de corps étranger dans la plaie, de saignement important, de morsure, de piqûre avec un objet pointu et/ou souillé ou si vous ne constatez aucune amélioration de la cicatrisation au bout de 6 jours, consultez votre pharmacien ou votre médecin.Effets indésirables :Comme tout pansement, ce produit peut provoquer des réactions cutanées telles qu’une dermatite, une irritation ou encore une douleur au retrait.Pour minimiser tout risques d’infection ou réactions cutanées :Respecter scrupuleusement le mode d’emploi. Ne pas réutiliser un pansement usagé. Ne pas utiliser sur des plaies plus longues ou plus larges que la compresse et susceptibles de déborder de celle-ci. Ne pas appliquer sur les yeux, sur une peau fine ou sur une muqueuse. Ne pas utiliser après la date de péremption. Ne pas utiliser un produit endommagé.Tout incident lié à ce produit doit être déclaré à URGO Healthcare Products Co., Ltd, à Compliance Management Solutions Europe Ltd et à l’ANSM.","['/Santé', '/Santé/Premiers secours', '/Santé/Premiers secours/Bandes & Pansements', 'Urgo']",Urgo,Non,mg,Urgo,3664492022826
3701145690428.jpg,"PHYTOBIANE - Harpagophytum - Confort Articulaire, 45 comprimés | Pileje  - Parapharmacie Boticinal","Bienfaits: Contribue à réduire les douleurs articulaires.Indications: En cas de d’articulations douloureuses.Actifs phares: HarpagophytumDurée de la cure: 11 à 45 jours.On aime:  Sa formule à base d’Harpagophytum certifié bio !Phytobiane Harpagophytum de Pileje est un complément alimentairedestiné à maintenir la santé des articulations et formulé à partir d’Harpagophytum, aussi appelé « griffe du diable ».L’Harpagophytum est une plante originaire du désert de Kalahari, au sud du continent africain.Elle est reconnue pour soulager les douleurs articulaires (du type arthrose par exemple) ainsi que pour maintenir une bonne mobilité.3701145690428","Ingrédients** :Pulpe du fruit du baobab biologique (Adansonia digitataL.), extrait d'harpagophytum biologique CPSP-01 (Harpagophytum procumbensDC., racine), fibre d'acacia biologique, poudre de bambou (Bambusa bambosL. Voss, exsudat), épaississant : alginate de sodium; huile de colza biologique.**Les listes d’ingrédients entrant dans la composition des produits sont régulièrement mises à jour. Vous êtes invités à lire la liste d’ingrédients figurant sur son emballage afin de vous assurer qu'ils sont adaptés à votre utilisation personnelle.","1 à 4 comprimés par jour à avaler avec un grand verre d'eau.Précautions d’emploi :Déconseillé chez les femmes enceintes, allaitantes et en cas d’ulcères (duodénum ou estomac) ou de calculs biliaires. Ce complément alimentaire ne peut se substituer à une alimentation variée, équilibrée et à un mode de vie sain. À tenir hors de portée des enfants.  Ne pas dépasser la dose journalière recommandée. À conserver dans un endroit frais et sec. À consommer de préférence avant fin et n° de lot mentionnés sur la face inférieure de l’étui.","['/Santé', ""/Santé/Sources d'inconfort"", ""/Santé/Sources d'inconfort/Muscles & Articulations"", '/Nutrition', '/Nutrition/Bien-être & Santé', '/Nutrition/Bien-être & Santé/Articulations & Os', 'Pileje']",Pileje,Non,mg,Pileje,3701145690428
capture_d_cran_2023-09-25_172139.png,"PURE PROTECT - Biotic P3 Ballonnements - Digestion Difficile, 20 gélules | Aragan  - Parapharmacie Boticinal","Bienfaits: Contribue à réguler l’équilibre intestinal et à réduire les ballonnements.Indications: Dans le cas de ballonnements et de gaz digestifsActifs phares: 3 souches microbiotiques dosées à 6 milliards d’UFC, Charbon actifDurée de la cure: 20 jours.Biotic P3 Ballonnements est un complément alimentaire sous forme de gélules végétales qui contribue à réguler l’équilibre intestinal et réduire les ballonnements.Les probiotiques présents dans la formule ont pour rôle de rétablir l’équilibre de la flore intestinale. Indispensables pour la santé, ces micro-organismes stimulent le système immunitaire, contribuent à une bonne digestion, améliorent le transit et diminuent les ballonnements.3515450095645","Ingrédients** - Pour 1 gélule :6 milliards de souches microbiotiques (6.10⁹ ufc*), Bifidobacterium animalis subsp. lactis BL050, Lactobacillus rhamnosus LRH020, Lactobacillus plantarum PBS067, 250 mg d'alpha-galactosidase, 50 mg de charbon actif**Les listes d’ingrédients entrant dans la composition des produits sont régulièrement mises à jour. Vous êtes invités à lire la liste d’ingrédients figurant sur son emballage afin de vous assurer qu'ils sont adaptés à votre utilisation personnelle.",1 gélule par jour à prendre de préférence pendant un repas pendant 20 jours.Précautions d’emploi :Ne pas dépasser la dose journalière recommandée. À conserver de préférence au frais. Tenir hors de portée des jeunes enfants. Ce complément alimentaire ne se substitue pas à une alimentation variée et équilibrée ni à un mode de vie sain. Les personnes sous contrôle médical doivent demander conseil à leur pharmacien ou à leur médecin. Ne convient pas aux personnes allergiques à l'un des constituants. Déconseillé aux nourrissons et aux enfants de moins de 3 ans.,"['/Santé', ""/Santé/Sources d'inconfort"", ""/Santé/Sources d'inconfort/Organes digestifs"", '/Nutrition', '/Nutrition/Bien-être & Santé', '/Nutrition/Bien-être & Santé/Digestion & Transit', 'Aragan']",Aragan,Non,mg,Aragan,3515450095645
elmex-email-professional-dentifrice-blancheur-email-2x75ml-boticinal.jpg,"ÉMAIL PROFESSIONAL - Dentifrice Blancheur-Émail, 2x75ml | Elmex  - Parapharmacie Boticinal","Pour qui :Pour les adultes de plus de 12 ansRésultats :Les dents sont plus blanches et l'émail renforcéActifs :Silice, Fluorure d'Amines, Chlorure d'Etain, ChitosanLe Dentifrice Émail Professional Blancheur de la marque Elmexest un dentifrice qui aide à éliminer jusqu'à 15 ans de décoloration.Sa formule se compose de latechnologie Elmex Micro Protection.Cette technologie associe du Chlocure d'Etain, du Chitosan et du Fluorire d'Amines permettant de former unecouche protectrice au niveau de l'émail.Cette couche permet ainsi deprotéger les dents contre les attaques acides.La Silice, également présente dans la formule, possède une action légèrement abrasive qui participe àéliminer les taches et redonner brillance et blancheuraux dents.8718951584174","Poloxamer 105, Calcium Pyrophosphate, Triacetin, PEG-12, PVP, PEG/PPG-116/66 Copolymer, Tetrasodium Pyrophosphate, Silica, Aroma, Betaine, Sodium Lauryl Sulfate, Sodium Monofluorophosphate, Sodium Saccharin, Hydrogen Peroxide, Sucralose, Carboxylesterase, Maltodextrin, Benzyl Alcohol, Limonene. Contains: Sodium Monofluorophosphate Total Fluoride content: 1450 ppm.",Déposez votre dentifrice sur votre brosse à dents et brossez durant 2 à 3 minutes.,"['/Hygiène/Hygiène bucco-dentaire', '/Hygiène/Hygiène bucco-dentaire/Dentifrices', '/Hygiène', 'Elmex']",Elmex,Non,mL,Elmex,8718951584174
63294-63295_arelax_sos_stress-flacon_et_etui_copie-3578835504644.png,"ARKORELAX - SOS Stress Spray - Relaxation Immédiate, 15ml | Arkopharma  - Parapharmacie Boticinal","Bienfaits :Aide à réduire le stress et l’anxiété occasionnels.Indications :En cas de stress occasionnel (réunion, prise de parole en public, examen…).Actifs phares :L-théanine, Fleur de matricaire, Huile de chanvre.On aime :Sa formule Végan, sans gluten et Made In France !Arkorelax SOS Stress Sprayest un complément alimentaire conçu pour aideren cas de pic de stress occasionnel, en procurant un effet de relaxation.Formulé à base d’actifs d’origine végétale qui ciblent le stress, cespray sublingual permet un effet immédiat.LaL-théanine, contenue dans les feuilles de thé vert, contribue à réduire le stress et l’anxiété. Ellle favorise la concentration et la mémoire.Lafleur de matricaire(aussi appelée camomille allemande) aide à se relaxer et réduit l’anxiété.L’huile de chanvre(plante aussi connue sous le nom de cannabis) contribue au bon équilibre émotionnel et a une action bénéfique sur le stress et l’anxiété.Ce spray estfacile et pratique à utiliser, et peut s'emporter partoutpour vous aider à lutter rapidement contre les montées de stress.Ce produit n’entraîneaucune dépendance ni somnolence.Goût abricot.3578835504644","Ingrédients** :Agents de charge : Glycérol, Sorbitol ; Eau, Extrait de feuille de thé vert (Camellia sinensis L.), Épaississant : Gomme d'acacia, Huile de graine de chanvre (Cannabis sativa L.), Extrait de fleur de matricaire (Matricaria chamomilla L.), Jus concentré de citron (Citrus limon (L.) Burm. f.), Arôme naturel (goût abricot).**Les listes d’ingrédients entrant dans la composition des produits sont régulièrement mises à jour. Vous êtes invités à lire la liste d’ingrédients figurant sur son emballage afin de vous assurer qu'ils sont adaptés à votre utilisation personnelle.Information nutritionnelle moyenne :Pour6 pulvérisationsExtrait de feuille de thé vert125 mgdont L-théanine50 mgHuile de graine de chanvre43 mgdont acide linoléique26 mgExtrait de fleur de matricaire38 mg","À partir de 15 ans.2 pulvérisations sous la langue 3 fois par jour. Il est possible de prendre les 6 pulvérisations en une fois avant un événement stressant.Précautions d’emploi :Ne pas dépasser la dose journalière recommandée. Une consommation excessive peut avoir des effets laxatifs. Ne doit pas être utilisé pendant la grossesse et l'allaitement. En cas de traitement anti-coagulant, demander conseil à un médecin. Un complément alimentaire ne doit pas se substituer à une alimentation variée et équilibrée et à un mode de vie sain. Ne pas laisser à la portée des jeunes enfants. À conserver à une température inférieure à 25°C.","['/Nutrition', '/Nutrition/Bien-être & Santé', '/Nutrition/Bien-être & Santé/Stress & Moral', '/Nutrition/Bien-être & Santé/Sommeil & Relaxation', 'Arkopharma']",Arkopharma,Non,mL,Arkopharma,3578835504644
vicks-8-5w2z.jpg,"Steam Inhaler V1300, Inhalateur à Vapeur d'Eau Chaude | Vicks  - Parapharmacie Boticinal","Bienfaits :Permet de décongestionner et soulager les voies respiratoires encombrées ;Indications :En cas de rhume, de toux, de gorge irritée ou de sinusite ;On aime :Il est accompagné de 2 tablettes parfumées au menthol et à l'eucalyptus.LeSteam Inhalateur de Vicksvous aide à décongestionner et soulager les voies respiratoires encombrées.Grâce à lavapeur d'eau chaude associée à des huiles essentielles,il est idéal pour décongestionner les voies respiratoires. Proposé avec deux tablettes parfumées au menthol et à l'eucalyptus.Avec sonformat compact, vous pouvez facilement l'avoir avec vous dans tous vos déplacements.Facile à utiliser avec sa forme d'entonnoir, qui garantit une bonne libération de la vapeur directement et facilement vers les voies respiratoires.4022167130211",1 inhalateur + 2 VapoPods parfumés inclus.,Remplissez l'inhalateur d'eau chaude et y ajouter les tampons VapoPads. Placez la tête au-dessus de l'inhalateur et respirez les vapeurs.Résistant au lave-vaisselle.Ne pas utiliser chez l'enfant de moins de 36 mois. Ne pas utiliser pendant plus de 16 heures sur une période de 24h et/ou ne pas utiliser plus de 2 tablettes sur une période de 24h. Tenir hors de portée des enfants et des animaux. Respecter le mode d'emploi. Conserver dans un endroit propre et sec.,"['/Santé', ""/Santé/Sources d'inconfort"", ""/Santé/Sources d'inconfort/Nez & Gorge"", 'Vicks']",Vicks,Non,mg,Vicks,4022167130211
lazartigue-boost-gelules-double-action-3-mois-boticinal.jpg,"BOOST - Gélules Double Action Anti-Chute et Croissance - Cheveux et Ongles, 60 Gélules + 30 Offertes | Lazartigue  - Parapharmacie Boticinal","Bienfaits :Freine la chute des cheveux et stimule la croissance des ongles et des cheveuxIndication(s) :En cas de chute de cheveux progressive ou réactionnelleActifs phares :Zinc, Cheveux e VénusDurée de la cure :3 moisLes Gélules Boost Double Action de Lazartigueaident à lutter contre la chute de cheveux progressive ou réactionnelle.Leur formule est enrichie enZincet en extraits deCheveux de Vénus.Les Cheveux de Vénus, riches enflavonoïdes antioxydants,aident à renforcer la fibre capillaire.Les cheveux et les ongles sont plusrésistantset leurcroissanceeststimulée.3372290000808","Ingrédients** :Extrait de cheveux de vénus (Adiantum capillus-veneris) ; gélule d'origine végétale (hydroxypropylméthylcellulose; colorant : chlorophylline) ; extrait d'acérola (Malpighia glabra) ; citrate de zinc ; vitamine B3 ; maltodextrine ; gluconate de cuivre ; vitamine B6 ; anti-agglomérant: sels de magnésium d'acides gras ; vitamine B8 ; vitamine B9 ; sélénite de sodium.Ingrédients actifsQuantité journalière pour 1 comprimé %VNR*Extrait de parties aériennes de roquette (Eruca vesicaria)125mgLevure de bière (Saccharomyces cerevisiae)66 mgExtrait de racine de radis noir (Raphanus sativus L. var. nigra)60 mgZinc4.7 mg 47%Cuivre0.40 mg 40%Sélénium22 µg 40%Biotine (Vitamine B8)50 µg 100%Manganèse0.80 mg 40%Vitamine E2.7 mg 22%Vitamine A265 µg 33%Acide pantothénique (Vitamine B5)1.9 mg 32%Vitamine B60.66 mg 47%Riboflavine (Vitamine B2)0.53 mg 37%** La liste des ingrédients peut être soumise à des variations, nous vous conseillons de toujours vérifier la liste figurant sur le produit acheté.","Facile à avaler, la gélule BOOST se prend une fois par jour, avec un verre d’eau. Nous vous recommandons de suivre une cure de 3 mois.Précautions d’emploi :Ce complément alimentaire ne peut être utilisé comme substitut d’un régime alimentaire varié et équilibré et d’un mode de vie sain. Ne pas dépasser la dose journalière recommandée. Réservé à l’adulte. Tenir hors de portée des enfants. L’emploi est déconseillé chez les femmes enceintes ou allaitantes ainsi que chez les personnes sous antidiabétiques. Il est recommandé d’inviter les femmes enceintes et allaitantes à prendre l’attache d’un professionnel de santé avant toute complémentation.","['/Cheveux', '/Cheveux/Traitements spécifiques', '/Cheveux/Traitements spécifiques/Anti-chute & Fortifiants', '/Cheveux/Traitements spécifiques/Complément alimentaire cheveux', '/Nutrition', '/Nutrition/Beauté', '/Nutrition/Beauté/Cheveux & Ongles', 'Lazartigue']",Lazartigue,Non,mg,Lazartigue,3372290000808
